C-1,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30,DM31,DM32,DM33,DM34,DM35,DM36,DM37,DM38,DM39,DM40,DM41,DM42,DM43,DM44,DM45,DM46,DM47,DM48,DM49,DM50,DM51,DM52,DM53,DM54,DM55,DM56,DM57,DM58,DM59,DM60,DM61,DM62,DM63,DM64,DM65,DM66,DM67,DM68,DM69,DM70,DM71,DM72,DM73,DM74,DM75,DM76,DM77,DM78,DM79,DM80,DM81,DM82,DM83,DM84,DM85,DM86,DM87,DM88,DM89,DM90,DM91,DM92,DM93,DM94,DM95,DM96,DM97,DM98,DM99,DM100,DM101,DM102,DM103,DM104,DM105,DM106,DM107,DM108,DM109,DM110,DM111,DM112,DM113,DM114,DM115,DM116,DM117,DM118,DM119,DM120,DM121,DM122,DM123,DM124,DM125,DM126,DM127,DM128,DM129,DM130,DM131,DM132,DM133,DM134,DM135,DM136,DM137,DM138,DM139,DM140,DM141,DM142,DM143,DM144,DM145,DM146,DM147,DM148,DM149,DM150,DM151,DM152,DM153,DM154,DM155,DM156,DM157,DM158,DM159,DM160,DM161,DM162,DM163,DM164,DM165,DM166,DM167,DM168,DM169
EL28,056_F-202,Condensate Stripper [BTM],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,塔,蒸留塔,塔・缶体関連,塔底部,炭素鋼,炭素鋼_TS_490MPa未満,SM400B,Null,26,0,71.80000305,0.96,滞留,Null,液相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,水溶液,水,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL29,057_CL-5,F-202top to V-205 [From:F-202 / To:V-205],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,付設品,配管,配管・継手類,出口ヘッダー,炭素鋼,炭素鋼_TS_490MPa未満,STPG370,Null,26,0,21.29999924,Null,流動,Null,Null,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,無機ガス,毒性ガス,一酸化炭素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL30,058_CL-5,V-205 Inlet [From:F/203/F103 / To:V-205],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,付設品,配管,配管・継手類,直管,炭素鋼,炭素鋼_TS_490MPa未満,STPG370,Null,26,0,21.29999924,Null,流動,Null,Null,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,無機ガス,毒性ガス,一酸化炭素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL31,059_V-205,CHG Gas Comp 4th SUC D/M [TOP],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,貯槽,円筒型タンク,塔・缶体関連,塔頂部,炭素鋼,炭素鋼_TS_490MPa以上,SM490B,Null,26,0,43.59999847,0.86,滞留,Null,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,水溶液,水,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL32,060_CL-5,V-205top to 4th comp [From:V-205 / To: C-201 4th],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,付設品,配管,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,STPG370,Null,26,0,43.6,0.87,Null,あり,Null,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,無機ガス,毒性ガス,一酸化炭素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL33,062_CL-6,C-201 4th stage outlet [From:C-201 4th  / To: E-205],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,付設品,配管,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,STPG370,Null,26,0,90,1.81,Null,あり,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,水溶液,水,水,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL34,063_E-205,分解ｶﾞｽ圧縮機第4段吐出冷却器 [shell],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,熱交換器,多管式,熱交換器部位,伝熱コイル内,炭素鋼,炭素鋼_TS_490MPa以上,SM490B,Null,26,0,90,0.95,滞留,Null,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,酸性ガス,硫化水素,水溶液,水,水,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL35,065_V-206,CHG Gas Comp 5th SUC D/M [TOP],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,貯槽,円筒型タンク,貯槽部位,容器壁,炭素鋼,炭素鋼_TS_490MPa以上,SPV355,Null,26,0,39.59999847,1.78,滞留,Null,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,水溶液,水,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL36,066_V-206,CHG Gas Comp 5th SUC D/M [BTM],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,貯槽,円筒型タンク,貯槽部位,容器壁,炭素鋼,炭素鋼_TS_490MPa以上,SPV355,Null,26,0,39.6,1.78,滞留,Null,液相,中性,水溶液,水,水,水溶液,水,水,無機塩,硫化物,水硫化アンモニウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL37,067_CL-6,V-205 outlet [From: V-205 / To: C-201 5th stage],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,付設品,配管,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,STPG370,Null,26,0,43.6,0.86,Null,あり,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,水溶液,水,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL38,072_CL-7,C-201 5th outlet [From:C-201 5th stage / To: E-205],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,付設品,配管,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,STPG370,Null,26,0,87,3.75,Null,あり,気相,Null,炭化水素,炭素C3C5,C3-C5,水溶液,水,水,無機ガス,等核二原子分子,水素,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL39,073_E-206,分解ｶﾞｽ圧縮機第5段吐出冷却器 [shell],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,熱交換器,多管式,熱交換器部位,伝熱コイル外,炭素鋼,炭素鋼_TS_490MPa未満,SM400B,Null,26,0,87,0.92,滞留,Null,液相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,酸性ガス,硫化水素,水溶液,水,水,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL40,076_V-207,CHG Gas Comp 5th SUC D/M [TOP],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,貯槽,円筒型タンク,貯槽部位,容器壁,炭素鋼,炭素鋼_TS_490MPa以上,SPV355,Null,26,0,35,3.71,滞留,Null,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,水溶液,水,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL41,077_V-207,CHG Gas Comp 5th SUC D/M [BTM],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,貯槽,円筒型タンク,貯槽部位,容器壁,炭素鋼,炭素鋼_TS_490MPa以上,SPV355,Null,26,0,35,3.71,滞留,Null,液相,中性,水溶液,水,水,水溶液,水,水,無機塩,硫化物,水硫化アンモニウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL42,081_E-207,分解ｶﾞｽ脱水塔ﾌｨｰﾄﾞ第1冷却器 [Tube],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,熱交換器,多管式,熱交換器部位,伝熱コイル外,炭素鋼,炭素鋼_TS_490MPa未満,STBL380,Null,26,0,35.09999847,3.64,滞留,Null,液相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,水溶液,水,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL43,083_E-208,Dryer Feed Chiller No.2 [Tube],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,熱交換器,多管式,熱交換器部位,伝熱コイル外,炭素鋼,炭素鋼_TS_490MPa未満,STB340,Null,26,0,23.10000038,3.62,滞留,Null,液相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,水溶液,水,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL44,085_V-208,Dryer Feed Drum [TOP],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,貯槽,円筒型タンク,貯槽部位,容器壁,炭素鋼,炭素鋼_TS_490MPa以上,SPV355,Null,26,0,15.89999962,3.66,滞留,Null,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,水溶液,水,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL45,086_V-208,Dryer Feed Drum [BTM],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,貯槽,円筒型タンク,貯槽部位,容器壁,炭素鋼,炭素鋼_TS_490MPa以上,SPV355,Null,26,0,15.89999962,3.66,滞留,Null,液相,中性,水溶液,水,Null,水溶液,水,Null,無機塩,硫化物,水硫化アンモニウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL46,088_V-209A,Charge Gas Dryer [TOP],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,貯槽,円筒型タンク,貯槽部位,容器壁,炭素鋼,炭素鋼_TS_490MPa以上,SPV355,Null,26,0,15.89999962,3.59,滞留,Null,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,水溶液,水,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL47,089_V-209A,Charge Gas Dryer [BTM],石油化学,エチレン ・BTX,ﾁｬｰｼﾞｶﾞｽ圧縮系,貯槽,円筒型タンク,貯槽部位,容器壁,炭素鋼,炭素鋼_TS_490MPa以上,SPV355,Null,26,0,15.89999962,3.59,滞留,Null,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,無機ガス,毒性ガス,一酸化炭素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL48,093_E-209A,分解ｶﾞｽ脱水塔出口冷却器 [Tube],石油化学,エチレン ・BTX,深冷系,熱交換器,多管式,熱交換器部位,伝熱管内,炭素鋼,炭素鋼_TS_490MPa未満,STBL380,Null,26,0,15.89999962,3.56,滞留,Null,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,無機ガス,毒性ガス,一酸化炭素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL49,095_E-209B,分解ｶﾞｽ脱水塔出口冷却器 [Tube],石油化学,エチレン ・BTX,深冷系,熱交換器,多管式,熱交換器部位,伝熱管内,炭素鋼,炭素鋼_TS_490MPa未満,STBL381,Null,26,0,15.89999962,3.56,滞留,Null,気相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,無機ガス,毒性ガス,一酸化炭素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL50,098_E-342,ｴﾁﾚﾝ精留塔ｻｲﾄﾞﾘﾎﾞｲﾗｰ [Tube],石油化学,エチレン ・BTX,深冷系,熱交換器,多管式,熱交換器部位,伝熱管内,炭素鋼,炭素鋼_TS_490MPa未満,STBL380,Null,26,-2.200000048,-2.200000048,3.56,滞留,Null,液相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,無機ガス,毒性ガス,一酸化炭素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL51,101_E-301,脱ﾒﾀﾝ塔ﾌｨｰﾄﾞ第1冷却器 [Tube],石油化学,エチレン ・BTX,深冷系,熱交換器,多管式,熱交換器部位,伝熱管内,炭素鋼,炭素鋼_TS_490MPa未満,STBL380,Null,26,-17.89999962,-17.89999962,3.52,滞留,Null,液相,Null,炭化水素,炭素C3C5,C3-C5,無機ガス,等核二原子分子,水素,無機ガス,毒性ガス,一酸化炭素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
